id,host_id,accuracy,cleanliness,checkin,communication,location,value,number_of_reviews,listing_url,name,neighborhood,room_type,description,latitude,longitude
6143706,31868593,10,9,9,9,9,9,4,https://www.airbnb.com/rooms/6143706,HOT Bloomingdale Beauty!!!,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,"Located on one of the most beautiful streets in HOT Bloomingdale!  This bright garden level apartment offers the charm of an open concept living space and perfect for entertaining and relaxing.  Popular bars and restaurants are walking distance. The open concept living space is perfect for entertaining, relaxing and a nice place to call home.  It’s an English Basement apartment nested in booming Bloomingdale! The well-furnished apartment features: •Two Private (front and back) entrances •Wood (Pergo) flooring •Pendant lighting •Exposed brick walls •      Leather sleep sofa •Large kitchen with stainless appliances •Spa-inspired bath with jetted Jacuzzi •Washer/Dryer •Large Bedroom area with a queen bed •      Outside terrace Guests have total and private access to the full English basement apartment which is totally self sufficient. The Host is available for questions or assistance via phone, text or email. Feel free to contact reach out anytime between 7am and 11pm. Located on one of t",38.91496883607872,-77.01370291651595
4275780,22198100,9,9,10,10,9,8,3,https://www.airbnb.com/rooms/4275780,Elegant Apartment in DC - NoMa,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,"Elegant basement apartment in a nice block. This is a DC row house adjacent to NOMA development. 10 min walk to Metro, Harris Teeter, CVS, coffee shops, bars & restaurants. 5 minute drive to the famous U Street & 1.6 miles from the Capitol building. A specious one bedroom with queen bed and one pull-out couch. Brand new kitchen, good size neat bathroom and chic entertainment area. The bedroom has comfy queen size bed that would fit two people with high thread count lines & closet.  Kitchen is fully equipped with all basic kitchenware which includes coffee maker & toaster; Granite counter-top, pantry and brand new stainless steel appliances such as refrigerator, stove, microwave & dishwasher.  Bathroom is full sized with tile floors & tile shower which also has washer and dryer.  Our stylish & modern furnished living room aria provides an excellent place to relax and unwind.  We will also include complimentary – -Small individually packaged snacks, -Coffee& Tea -Sugar, salt & essential ",38.91137727173561,-77.00645857736146
7420697,6355960,10,9,9,9,9,9,6,https://www.airbnb.com/rooms/7420697,Private English Basement Apartment,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room,"This is essentially an English basement with its own entrance and exit. It's one bedroom/full bath with amenities including a mini fridge and microwave. It also is equipped with a wall mounted flat screen/Direct TV. Free internet and a folding bike. This space is a basement apartment with its own entrance/exit, kitchen amenities, private bathroom and laundry unit. There is a lovely garden in the backyard as well. The guest will have access to the basement and also the kitchen area if they would like to cook something. They will also have access to the back deck and grill. The neighborhood is developing and located close to several new bars and restuarants in Bloomingdale, as well as Harris Teeter, Giant, Rhode Island Row, and Catholic University and Monroe Market. Getting around Eckington is very easy and convienent. There are two Capital Bike Share stations nearby. There are also several bus stops and Rhode Island red line train is within easy walking distance. For the heavy walker, U",38.91861086693933,-77.00121604094376
5911966,15153474,10,9,10,10,9,10,2,https://www.airbnb.com/rooms/5911966,Modern Rowhouse 3BD/3.5BA,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,"3 bedroom Modern Rowhouse Minutes from Red line and US Capitol 3 Real Beds, 1 Sofa Bed, and access to 2 airbeds makes room for up to 10+! With a location that offers access to public transportation options, getting from place to place is a snap. Add the convenience of nearby entertainment, dining options and shopping destinations, and it’s clear that this spacious and convenient rowhome puts you in the middle of a vibrant urban setting! This home is 3 floors including a finished basement. There is plenty of space to stretch out, giving you the true rowhome living experience.  Beyond that you have access to some of of dc best neighborhoods. Everything you need is within a 10 minute Walk!  On one side is Noma, near the metro - Red line Union Market, Starbucks, Harris Teeter, CVS, Restaurants in Noma! Minutes from Red line Metro line -NOMA About the house: We recently updated the furnishings. Upper Level: 3 BED ROOMS! Master- Queen and In suite Bathroom w/ shower/ Custom Closets added Bed",38.91325308688821,-77.00403383477585
826087,5795,9,9,10,10,9,9,25,https://www.airbnb.com/rooms/826087,2br Apt near UnionStation  basement,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,"2 bedroom basement apartment (700 ft²/65 m²) with No sharing with hosts/guests! 10 minutes walk to metro station; 1 stop to Union Station/US Capitol; 5 stops to White House; Your reservation is automatically confirmed when you click the ""Instant Booking"" button.  You do not have to wait for my approval.  And I have never canceled any booking. This is a self check-in self check-out place.  You do not have to coordinate with me for keys/access. Bike rental nearby This 2-bedroom apartment is an English basement of a row house located in a quiet residential neighborhood.  It gives you peaceful rest during your stay,  while being 15 minutes away (walk + metro) from Union Station\Capitol.  It takes about 25 minutes walk+metro to reach the White House.  It's a convenient location for all the actions of downtown and major attractions.   The entire apartment is for your exclusive use.  You will not share the apartment with hosts or other guests.   The basement apartment comes with 2 bedrooms, 1",38.91387423765789,-77.00181302893665
5395890,27970796,10,9,10,10,10,10,2,https://www.airbnb.com/rooms/5395890,Beautiful Apt w/ Private Roof Decks,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire home/apt,"Beautiful 1 BR+ loft apartment in the heart of DC. Two private rooftop decks - perfect for viewing the monuments.  Classic row house with exposed brick, wood fireplace, hardwood floors, spiral staircase, vaulted ceilings, and Italian leather couches. Beautiful living area with vaulted ceilings, exposed brick, and expansive views of the city. Two private rooftop decks with gorgeous views of the city and a great grill for BBQs while watching the sunset. The entire home is rented out to you so you will have complete privacy.  However, I live nearby and will be able to attend immediately to any requests that arise. Dozens and dozens of restaurants, boutique shops, organic markets, coffee shops, bakeries, and organic grocery stores are all within a few blocks. There is a bus stop at each end of the block serving different lines, a public city bike share rental at the end of the block, and there are multiple metro lines and stops within a 20 minute walk.",38.9212644328258,-77.04157437922599
2667112,5166150,8,9,9,10,6,8,2,https://www.airbnb.com/rooms/2667112,Comfortable guestroom NW DC,"Takoma, Brightwood, Manor Park",Private room,"Guestroom available for a serious student/intern or young professional  in NW DC proper (not the burbs). Safe and convenient. Semester lease ideal. I'm a young lawyer and writer (male), originally from DC. Typical DC size bedroom (approx 11'x10',), with full size bed, dresser, nightstand, and flatscreen TV. The full bathroom is located just off the hallway, next to the guestroom. Rent includes ALL UTILITIES AND  INTERNET. Bedroom, living/dining room, shared kitchen. I am a young professional with a busy schedule, so not much social time. I also travel quite a bit on the job, so depending on my schedule, I may be away from the house for much of your stay. I am currently studying for a professional  certification, so when home, I'm usually in my bedroom studying. Safe DC neighborhood, close to public  transportation, and convenient commute to downtown DC. Takoma metro rail station is 6 blocks from the property. It's a good 13 minute walk through historic Takoma Park neighborhood. Safe ne",38.96550684253128,-77.0297378805938
7990478,28825130,10,10,8,9,10,9,2,https://www.airbnb.com/rooms/7990478,Dupont West: Charming 2BR+Office,"West End, Foggy Bottom, GWU",Entire home/apt,"Large 2BR+Office in a Victorian era townhouse, dating back to the 1880s, with exposed brick walls.  Enjoy the  private rear balcony.  Explore DC from a safe neighborhood, steps to everything: shops, restaurants, art galleries, public transportation, community pool, and Rock Creek Park.  You will appreciate the high quality furnishings and a very functional kitchen. I need to update my photos, but I I have a guest in there until 10/9. • Keyless entry system. • Kitchen with all the essential supplies, gas stove, garbage disposer, refrigerator, and dishwasher. • Apartment is approximately 1200 Sq Ft. • Central Air Conditioning. Gas Heat. SLEEPING ARRANGEMENTS (More details follow):  1. Queen bed in the Front Bedroom.  2. Queen bed in the Back Bedroom.  3. Two twin sized self-inflating/deflating air mattresses that can be placed in the office, dining room, or bedrooms. FRONT BEDROOM: hardwood floor, fireplace, and two south facing windows. • Bed: Room & Board 'Webster' Queen in natural ste",38.906919431292046,-77.04754714797522
1210232,6609434,9,9,9,9,8,10,2,https://www.airbnb.com/rooms/1210232,"Modern, Comfortable Apartment ","Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,"Two bedrooms available in Asian themed, modern apartment on the Red Line with off street parking.  12 minute walk to Rhode Island Avenue Metro or 15 minute walk to the NOMA Metro.  5 minute walk to Bikeshare. Safe, gentrifying neighborhood. I love DC and I hope you will as well.  This apartment is perfect if you're here to see the city for a few days, students, professionals, and everything in between.   Some features:  - Fill the apartment with music with the Sonos sound system that's connected in the living room, bedroom, and bathroom. Connect it to Pandora, Spotify, or your own music library to set the tone. - Philips Hue lighting system throughout the house that enables you to change lighting to any color using your smartphone or tablet. - Fully functional kitchen, tons of closet space, hookah, and much more. - 60 inch TV with PS3, Netflix, etc. Full apartment is yours. I'm currently in Tunisia, but my friend Violet who is currently living in the neighborhood will be the main POC a",38.91553677486757,-77.00260540130022
7384867,38683977,9,10,10,10,9,9,4,https://www.airbnb.com/rooms/7384867,"Cozy, quiet, clean DC room","River Terrace, Benning, Greenway, Dupont Park",Private room,"Clean room and house.  Furnished with comfortable twin size futon bed, closet,  chair, built in bookshelf, floor lamp, central ac, plus ceiling fan, big window,  Free wireless internet.  Shared kitchen, dining and bath. Outside the city center, but will direct you with public transportation and parking if needed.  I will show you what bus or metro to take.  Cute fully furnished private room with shared common areas. I will greet all traveler's when they arrive.  Provide the key, infor mation about the house, and public transport. I will be available by phone or text throughout their stay for assistance with the house or for information about the city.  The house is a neat clean, small two bedroom house.  The other room has long term tenant. Owner lives in basement.  All share common areas, bath, kitchen, diningroom, livingroom. This is a quiet neighborhood called River Terrace.  There is a nice park along the river that is nice for running or walking.  There are some areas near here th",38.89197311459737,-76.96042875243575
4643145,23628764,9,9,9,10,10,9,24,https://www.airbnb.com/rooms/4643145,Charming 1BR on Capitol Hill,"Capitol Hill, Lincoln Park",Entire home/apt,"Well appointed 1BR in an historic neighborhood on Capitol Hill. This great garden level apartment in a beautiful row house is located between Eastern Market and Lincoln Park, also just a few blocks from the metro and DC's Barracks Row dining scene.  Enjoy the entire first floor of an historic row house in the Eastern Market neighborhood on Capitol Hill. Great furnishings and details including bay window, granite countertops, and new appliances. Close to fantastic dining, metro, and short walk to the U.S. Capitol, National Mall and Smithsonian Musuems.  Eastern Market and Barracks Row are just Blocks from the U.S. Capitol, and whose streets are lined with lovely row houses, brick sidewalks, and friendly residents. Home to D.C.'s historic food and arts market, as well as Roses's Luxury, named by Bon Appetit as the best new restaurant in America 2014. We've lived here since 2009 and hope you will love this area as much as we do.  Metro is just blocks away, as well as DC Circulator and DC ",38.8875538124211,-76.99437459860948
3874273,8160186,10,10,9,9,10,10,4,https://www.airbnb.com/rooms/3874273,"Cardozo Guesthouse, Hingham Room","Howard University, Le Droit Park, Cardozo/Shaw",Private room,"The Cardozo Guest House offers four guest rooms and an efficiency apartment. Three guest rooms are located on the 2nd floor and share a hall bath. The fourth guest room is on the 3rd floor and has a private bath. Located just north of Logan Circle.  The Cardozo Guest House offers four guest rooms and an efficiency apartment. Three guest rooms are located on the 2nd floor and share a hall bath. The fourth guest room is on the 3rd floor and has a private bath. Located just north of Logan Circle.  The Hingham Room is a guest room furnished with a king-size bed, decorative fireplace and shared hall bath. This room includes a small refrigerator and coffee maker.  All rooms include Wireless internet access. This room does not have TV, however there is a TV in the first floor common living room.  This guest house is a self-hosted property offering clean, simple accommodations in an excellent location. Breakfast is not served, however each guest room (except the Pembroke) is furnished with a s",38.91608057176016,-77.03145816207689
36541,25188,9,10,8,9,10,9,3,https://www.airbnb.com/rooms/36541,[1720-7/8] Deluxe 1 BR-Foggy Bottom,"West End, Foggy Bottom, GWU",Entire home/apt,"Take the guesswork out of finding accommodations in the Nation's Capital. 2424 Penn Suites offers well appointed furnished apartments, that will make you feel at home! This mid-rise apartment complex is located in a prime Foggy Bottom location that offers unparalleled access to downtown businesses, government buildings, fine dining and entertainment in the District of Columbia. These 1 Bedroom suites offer separate dressing rooms, dining area and boast fully equipped, newly remodeled kitchens and comfortable furnishings. Each Suite Contains: --Sleep Sofa in the Living Room --32"" Flat Panel TV in Living Room with DVD Player --Queen Bed --19"" Flat Panel TV in Bedroom --Fully equipped kitchen with full size refrigerator and stove, coffee maker, microwave, cookware and utensils --Dining table and chairs for 4 persons --Desk and ergonomic chair --Free local/long distance phone calls  --All utilities included in rental --High Speed Internet/ Wi-Fi --Basic Cable. Property Amenities: Front Des",38.90372899396553,-77.05140419109141
5690193,29501630,9,8,10,10,10,9,34,https://www.airbnb.com/rooms/5690193,More than a room: an art gallery ,"Kalorama Heights, Adams Morgan, Lanier Heights",Private room,"Lovely BR room w/ private bath & library-lounge in an artist’s authentic residence/studio-gallery.  The space is artsy-elegant, warm and friendly. Centrally located in DC’s historic Adams-Morgan Neighborhood (voted as “top ten neighborhood” in America (APA), the neighborhood has lots of restaurants, cafés, bars, bicycle, and bookshops. It's close to the redline Metro: ""Woodley Park/Zoo"", and has excellent bus service. Our neighborhood is energetic, a great place to stay in DC. Centrally located in an historic DC neighborhood, the guest(s) will stay in a spacious BR with full use of a lounge-like gallery/library (with a breakfast nook at a window), and private courtyard-garden.  The host, a well-known DC artist, has a large collection of original oil paintings from his frequent travels in Europe and across the US.   The guest room features large paintings of Rome and Tuscany.  The guest room is in the back of the unit where it's quiet.  Guests are welcome to use the cheerful breakfast n",38.923089976065505,-77.0436961120287
831770,4355497,9,9,10,10,10,8,14,https://www.airbnb.com/rooms/831770,Sunny & Roomy Adams Morgan 1BRCondo,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire home/apt,"Spacious 1 BR split level condo filled with natural light from skylight and 6 windows. Located in the vibrant Adams Morgan neighborhood, an 8 minute walk to the Woodley Park Metro train door. Central heating/cooling, Wi-Fi, cable TV, washer/dryer. *** Available immediately for rental by the month and by the night. Cheery, spacious, and comfortably adorable place to enjoy D.C. smack between Adams Morgan and Woodley Park.  While you may spend your days touring the city or at a convention at the Marriott Wardman Park or Omni Shoreham, you can easily enjoy the nearby vibrancy of shops, restaurants, coffee shops, and nightlife when you finish your day.   You will enjoy an 8 minute walk to the Metro's Red Line and a 3 minutes access to either Adams Morgan or Woodley Park. My condo is divided into 2 levels, with gorgeous wood floors and a skylight that lets the light shine through. 6 big windows bring in lots of light. The condo is in a building with only 5 other units so you get the homey fe",38.92383769767489,-77.04577073897289
8160707,13817352,10,10,10,10,10,10,2,https://www.airbnb.com/rooms/8160707,Studio in great Georgetown location,"West End, Foggy Bottom, GWU",Entire home/apt,"The highlight of this spacious studio suite is it's excellent location in the middle of Georgetown, just across the street from the Georgetown waterfront.  If you are looking for a great value & a comfortable and clean place to lay your head while you explore DC, this is your spot!  We are a short walk from both Georgetown Univ  and George Washington Univ.  This studio has a king bed and full kitchen. Complimentary continental breakfast and daily housekeeping are  included in the rate! This spacious studio has a king bed and full kitchen.  It is located within Georgetown Suites Harbour Building at 29th & K Streets NW and has 24 hour front desk. Pictures represent a typical studio. The studio you are assigned may not be the actual one pictured.  This studio has a flat screen tv with cable and HBO, a comfortable king bed and sitting area with love seat. Rate includes complimentary continental breakfast, and free wireless internet.  Enjoy all the amenities of a hotel! There is coin operat",38.90211764149365,-77.05740779391381
7384315,17054325,10,10,10,10,10,9,2,https://www.airbnb.com/rooms/7384315,Annays DC - master private room,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",Private room,"4 single beds and your own bathroom with shower.  Please contact me for the price and availability. So spacious master bedroom! Please confirm your arrival time! Need a key to access the building! Whenever you want! I am staying with you, so contact me whatever you want! :) The safest residential area of DC and the closest to sightseens! :) At the same block, 2 bus stations are located.  Only 3 blocks from Metro station Green line and a grocery store and local restaurants! 10 mins walking distance to l'enfant plaza station.  The safest residential area of DC.  15 mins walking distance to National Mall which is located all famous museums in DC and all memorials. No need to take metro! Extra charges 1. $50 as a key deposit - Accept 2 nights and more! Will be returned when you returned the keys.  2. $15 for early and late check ins - before 2pm and after 10pm. There are some exceptions, of course. :) 3. $15 per night for extra sofabed.  4. $6 for using coin laundry room",38.87892807295405,-77.0208161806611
3951862,1757239,9,10,10,10,10,10,4,https://www.airbnb.com/rooms/3951862,Heart of Adams Morgan w/ Roof Deck,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire home/apt,"Enjoy our lovely 1 br apt. right in the middle of exciting Adams Morgan w/stunning roof deck views. The perfect base to explore all DC has to offer by foot, bike, transit or car. W/D in unit, internet, parking (based on availability) and more! Comfortable 1 bedroom apartment in the heart of DC's lively Adams Morgan neighborhood. Full kitchen, bathroom, living room, bedroom with queen bed.  Private apartment in security controlled building. Building has large, communal roof deck shared between 20 or so units.  Allison and I may be present upon your arrival, depending on the circumstances. If not a key will be available for you in a lock box at the front door.  Adams Morgan is a vibrant, eclectic neighborhood full of restaurants of every stripe. From Ethiopian to French to falafel, and everything in between. The bars are just as varied, with live jazz, reggae, hip-hop, etc.  Our apartment is located on a main corner, and from the living room you can watch the bustle of the neighborhood. ",38.919189156620675,-77.04247502418191
6845244,23655908,9,7,7,9,10,9,3,https://www.airbnb.com/rooms/6845244,"Large, artsy studio in Adams Morgan","Kalorama Heights, Adams Morgan, Lanier Heights",Entire home/apt,"Cozy, well- lit studio in the heart of Adam's Morgan comfortably fits 3 people. Has queen bed, futon and dishwasher. Steps to coffee shops, bars, public transportation, etc.",38.922150442359964,-77.04514806403094
1979608,10216396,10,9,10,10,9,9,38,https://www.airbnb.com/rooms/1979608,Cool 1BD with terrace,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire home/apt,"Comfortable 1BD apartment in the best location of DC. Perfect for 2 persons, just 50m from supermarket and from the major night life area with many bars and restaurants. Bus, metro stations, everything walking distance.  There is a washing and dryer machine Very quiet but extremely well located neighborhood of private residences. The metro stations are located at walking distance, there is a supermarket 50 m distance with all you can need for a comfortable staying. The main area of restaurants and bars is located 2 blocks from the apartment. ",38.9200212382166,-77.0382712562527
4231934,3672670,9,9,9,9,8,9,41,https://www.airbnb.com/rooms/4231934,Just the perfect room in SW DC,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",Private room,"The room is just the perfect room for anyone coming to see a Nats game or just to see a show in the Caps stadium. The house is located adjacent of the War College and Ft. Lesley McNair Army base. All museums and sights are within 15 minutes walk! This row-house is the perfect blend of fun and work. It is located 2 blocks away from the National's Stadium, or under 5 minute metro ride to the core of the city. Prefer walking? Sure, walking to Chinatown is 30 minutes, I walk it every day. Walking to the Aerospace museum - 15 minutes, the capitol - 15 minutes. Came by car, sure, plenty of free parking available for guests, a free parking pass will be provided so that you will not have to pay parking(parking during games and events is $30 flat). The house is also one light away from I-295, I-395 highways easily connecting with Maryland and Virginia. Added bonus is that this house is directly across the entrance of Ft McNair army base and it's War College. Those that come to the base are one ",38.871459974038636,-77.01293999202271
6221367,25188,10,10,9,10,9,9,2,https://www.airbnb.com/rooms/6221367,"[PC 222] 2 Bedroom, 2 Bath-West End","West End, Foggy Bottom, GWU",Entire home/apt,"This large two bedroom, two full bathroom apartment, lots of space, hardwood floors in living area and carpet in bedrooms located in heart of the West End of town is filled with extras you'll appreciate!  The large bedroom has two closets and it connects to one of the full bath.  It has a spacious living area/dining area defined by architectural columns, a gourmet kitchen with granite countertops, a full size washer and dryer and beautiful hardwood floors throughout.  This 850-900 sq. ft apartment includes all utilities, furnishings, linens and common  Property amenities include; -- a community fitness center,  --on-site business center,  --picnic area with grilling center and  --a front desk with concierge service. Note:  14.5% DC hotel tax will be added to all rentals less than 91-nights at time of booking. Metro:  Foggy Bottom Station - Silver, Orange, Blue Lines",38.90706125545467,-77.05174663032172
4216574,297969,10,10,9,9,9,9,4,https://www.airbnb.com/rooms/4216574,Dupont Circle Charming 1-bdrm,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire home/apt,"This quaint, light-filled one bedroom is in the heart of DC. VP Biden's motorcade runs across Conn. Ave as he is to and from the White House, you will likely see it for yourself. The neighborhood is filled with gorgeous homes, restaurants and shops. 10 minute walk to Woodley Park metro station. Many buses run up and down Connecticut Avenue throughout the day.  The restaurants are endless and easily walkable. There are local markets and a Safeway walking distance. Enjoy the Sunday Farmer's Market in Dupont Circle.  A front of the building fab and key to the apartment will be provided. I will be local and feel free to call or text with any questions. I have lived in DC 5 years and feel that I know the city very well. This neighborhood has an endless array of restaurants on 18th Street many offering delivery, bars, shopping, yoga studios and coffee shops. Tryst is a local favorite where couches are provided and live music is not uncommon on the weekends. Mintwood restaurant has great outd",38.92054357157666,-77.04718654530105
713529,3672670,9,9,10,10,8,9,128,https://www.airbnb.com/rooms/713529,The perfect Baseball fans hangout,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",Private room,"The room features a luxurious ultra-comfortable memory foam JW Marriott mattress that will allow any guest to indulge and have a peaceful rest in DC. The room is located in a rowhouse just steps away from Nat's Stadium and minutes away from downtown This row-house is the perfect blend of fun and work. It is located 2 blocks away from the National's Stadium, or under 5 minute metro ride to the core of the city. Prefer walking? Sure, walking to Chinatown is 30 minutes, I walk it every day. Walking to the Aerospace museum - 15 minutes, the capitol - 15 minutes. Came by car, sure, plenty of free parking available for guests, a free parking pass will be provided so that you will not have to pay parking(parking during games and events is $30 flat). The house is also one light away from I-295, I-395 highways easily connecting with Maryland and Virginia. Added bonus is that this house is directly across the entrance of Ft McNair army base and it's War College. Those that come to the base are o",38.872295454824595,-77.01139905297754
7163781,37520949,9,9,10,9,9,9,6,https://www.airbnb.com/rooms/7163781,1 BR/BA Contemporary Apartment,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",Entire home/apt,"Outstanding location! This contemporary 1 BR apartment is centered between 2 metro stops. The closest is only 1 block away, along with a grocery store, convenience store and plenty of dining. Queen bed in bedroom, plus full size sofa bed in living area are included. In unit washer/dryter, granite countertops, lots of natural sunlight and balcony makes this a must stay.",38.88124629140852,-77.0185705203745
1778080,9335278,10,9,8,9,10,9,39,https://www.airbnb.com/rooms/1778080,"Gorgeous Washington, D.C. Getaway ","Kalorama Heights, Adams Morgan, Lanier Heights",Entire home/apt,"Beautifully appointed one bedroom apartment in the heart of Adams Morgan. Minutes walk metro/bars/restaurants/buses. Located on a quiet street. Washer/dryer in unit. Full kitchen. Fresh linens, towels and soap/shampoo are provided.  Very clean.  Washer/dryer in unit. Beautiful new bathroom with seat in shower. Dishwasher. I will check in as desired to make sure your needs are met. Red line metro is a 10 minute walk.",38.92411562435743,-77.04315681644114
2762821,14130730,10,9,10,10,10,9,6,https://www.airbnb.com/rooms/2762821,Giant Corner Apartment (All Windows,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",Entire home/apt,"Giant Corner Washington DC Apartment with expansive views; floor-ceiling-windows, 925 sq feet; 1 bedroom; queen bed; full kitchen; grassy courtyard; swimming pool, barbecues; gym; laundry, internet. Next to SW Waterfront and expanding ""Wharf"", Arena Stage Theater; Safeway grocery store, restaurants, dry cleaning, coffee, and metro stop right next door. Short walk to baseball stadium; potomac river and park, and the Washington Mall. Corner Washington DC Apartment with expansive views; floor-ceiling-windows, 925 sq feet; 1 bedroom; full kitchen; grassy courtyard; swimming pool; gym; laundry, A/C. Next to SW Waterfront, Arena Stage Theater; grocery store, restaurants, and metro stop right next door.  (7 blocks from the National Mall)",38.875567970683456,-77.02018836846071
4659301,10372748,7,9,8,10,9,9,2,https://www.airbnb.com/rooms/4659301,Washington Waterfront Apartment,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",Entire home/apt,"Perfect Location to experience the real essence of the Capital City of the USA. Great building, Beautifl water views and just a perfect location for your unforgettable stay!!! Location, building views, amenities, lake areas around and 1 of the best spots in Washington, DC.  Easy and fast, via concierge desk which works 24 hours.... Easy, 24 hours, fast, via phone or email with any questions... Calm, respectful to new comers, kind... There is a lot of transportation, easy accessable from the building... 1 sofa bed (for 2) and 1 queen bed",38.87812415249861,-77.0199704828112
4808149,25188,7,9,8,9,10,7,2,https://www.airbnb.com/rooms/4808149,2 Bedroom  - Near Convention Center,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Entire home/apt,"Amazing location--walking distance to the Convention Center.    Luxury apartment community located near the Capitol and Smithsonian Museums. Today, the real heart of the Nation's Capital is the area surrounding Gallery Place in the city's East End. More Manhattan than typical DC, this neighborhood is home to the Verizon Center, the new DC Convention Center, Chinatown, and hundreds of new restaurants, nightspots, and museums. Property features: -- Glass enclosed balconies,  -- over sized ceiling high windows,  -- individually controlled gas heat,  -- full size, in-unit washer/dryer,  -- fully applianced kitchens  -- dining area seating for 4 persons  -- track lighting Rental includes: basic cable, telephone, high speed Internet access, bi-weekly housekeeping included. Property Amenities -- Doorman  -- Concierge  -- a rooftop club room,  -- fitness facility with state-of-the-art equipment,  -- rooftop swimming pool,  -- conference facility,  -- dry cleaning service,  -- underground garag",38.900891605447285,-77.01954765941605
5405828,657541,9,8,9,10,10,8,5,https://www.airbnb.com/rooms/5405828,Rooftop Studio & DC 360 view,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Entire home/apt,"Cozy and modern studio fit for 1-2. Rooftop Pool & 360 Rooftop View of DC. Located near the National Mall and Verizon Center. Only minutes away from fine dining, shopping and entertainment! 24hr concierge & gym, heated rooftop pool and yoga room Cozy and modern rooftop studio. One full size bed and a comfortable pull out futon for an extra guest. There are two gorgeous rooftops at your steps! (1) Rooftop pool with hot tub and heated swimming pool. (2) Rooftop with heated lamps for winter and grills with a 360* view of DC Monument and Capitol. Gym, 24 hour concierge, yoga room. Studio will be available to guests- I will not be present. It's a walker paradise.  Imagine being minutes from Gallery Place in the heart of fine dining, shopping and fabulous entertainment options. Only blocks away from the National Mall with gorgeous view of the Capitol and DC Monument. Metro is VERY convenient. In this location you have an option to access two Metro stations. You are only blocks away from the ",38.900105122923385,-77.01525406577075
1596506,8082990,9,8,9,9,9,9,23,https://www.airbnb.com/rooms/1596506,Bright Bedroom w/ Private Bath,"Howard University, Le Droit Park, Cardozo/Shaw",Private room,"Beautiful bedroom in a group row house in the trendy Bloomingdale neighborhood. Room features full bed, private balcony, & private bathroom w/ jacuzzi tub. Room extremely clean. 1 mi from Shaw Metro Station and 1.5 mi from Union Station/U.S. Capitol. The space is the master bedroom of a beautiful 1 bedroom home. Hopefully the pictures do a decent job of depicting it. The room has a full bed, closet space, private balcony, and private bathroom only accessible by the bedroom. The private bathroom is equipped with a jacuzzi tub. The room is clean, quiet, and cozy. The room is located on the second floor of a 7 bedroom home. I have the most outstanding roommates who are among the sweetest, most responsible, most considerate folks you will ever meet. But, there are 6 of them. You can essentially avoid them by entering and heading promptly to the 2nd floor where the room is located. But you are also welcome to use the common space which includes a gorgeous kitchen, laundry facilities, and a ",38.91675254602856,-77.01469211711269
7383487,38676167,9,8,10,10,10,9,2,https://www.airbnb.com/rooms/7383487,Spacious Capitol Hill Row House,"Capitol Hill, Lincoln Park",Entire home/apt,"Newly renovated row house with luxe kitchen located 1 block from Historic Eastern Market, 1/2 block from Metro, 6 blocks from US Capitol and steps away from Capitol Hill's best restaurants. Newly renovated luxe kitchen and first floor powder room. High ceilings, large living room and dining room, front and backyard space. 2 large bedrooms with ample closet space. The entire 2 floor house and outside space. Located in Historic Eastern Market district in Capitol Hill.  Our house is situated on an extra wide street with minimal traffic. We are steps to the best restaurants in Capitol Hill located on ""Barrack's Row"" and conveniently close to Eastern Market farmer's market. We are a 6 block walk to the Capitol building and Mall. We are 1/2 block from the Orange, Blue and Silver line connecting to the Mall and monuments, Smithsonian and Reagan National Airport.",38.88219281374242,-76.99713081365405
